sentimen,review
1,nyobain milik ade pas dia tiba beli ini dan trnyata lumayan jg buat scrub bibir sbnernya blom prnah scrub bibir sih sblumnya jdi saya gatau ini bagus atau tidak krna ok saja sih di saya bikin bersih dan halus begitu dan gula bneran gula kadang suka makan begitu dan bneran manis
1,lumayan juga buat halus bibir bibir kering karena sering make lip matte hilang sel kulit mati di bibir tetapi telah pakai ini kalau saya lanjut pakai lip sleeping mask mantap benar dah besok pagi bibir jadi lembut banget
1,enakkk banget bikin bibir halus dan lembut yaiyalah nama juga scrub bentuk yang kecil bikin gampang buat bawa bawa dan tidak makan tempat wangi kelapa enak banget kadang kalau iseng suka sengaja emut begitu butir gula
0,bagus banget buat ngescrub hitam dan kering butir tidak terlalu kasar wangi juga asa ada manis kalau tidak sengaja jilat dia bisa ngangkat kulit mati bibir bikin bibir lembut dan halus begitu pas make lip cream jdi lebih bagus repurchase belum tentu karena isi sedikit begitu ken nyoba bikin daily scrub bibir sendiri
1,bagus ini buat ngescrub bibir yang kering atau pecah dipake belum pakai lip cream biar lip creamnya lebih bagus scrubnya lembut enak diapkenya sama saja sebenernya sama buat sendiri cuma kalau pakai ini lebih simple gausa ribet ngracik lumayan murah tetapi dikit hehe
1,pernah pakai milik teman dan tidak terlalu ngaruh sih buat kulit mati tidak angkat semua malah sama saja hasil kaya saya scrub sama gula asli padahal ken yang tidak repot makanya pakai ini tetapi rasa lipscrub ini manis
1,beli ini sudah lamaa sangat tetapi saya pakai bibir sih tidak begitu ngaruh agak alusan sih tetapi kulit matiny nggak bnrbnr ilang semua atau mungkin saya pakenya yang nggak benar apa bagaimana deh repurchase mungkin nggak deh mau coba yang lain
0,produk lip scrub pertama yang coba telah ngerasa kulit bibir kayak sangat amat kering sampe goda buat lopek yang sudah pasti ujung darah nyoba pakai ini rasa aneh seperti ada bau lilin begitu heu telah di scrub emang enak sih bibir seperti moist tetapi kalau diperhatiin lagi besok suka balik kering ato malah lebih kering dari belum juga bingung emang efek begitu apa di saya doang ya simpul tidak repurchase dulu deh mau coba dari brand lain buat banding
1,pertama kali pakai lip scrub dan langsung sesukaa ituh aroma enak banget pas aplikasi ke bibir iseng cicip eh manis untuk harga yang lumayan murah dan kualitas ok tidak bakal nyesel beli repurchase yess
1,my first lip scrub wangi enak wangi nya sweet begitu pernah ke jilat rasa manis karena ada gula untuk ngescrub so so saja tidak ampuh angkat semua kulit mati bibir tetapi mayan lhaa packaging nya ucul sangat tetapi untuk repurchase kayak sih tidak mau nyoba liplapin
0,lumayan suka sama lipscrub ini karma wangi yang enak dan bagus juga untuk ngangkat sel kulit mati di bibir tetapi sayang turut saya butir sugar nya terlalu kasar yaa jadi kurang nyaman saja si overall ok
2,biasa kalau pakai lipcream tu bisa bikin bibir jadi kering atau lebih parah pecah yaakan jadi kalau pakai ini asa bibir sudahlembab gituu dan butir scrubnya tidak terlalu gede gtu tidak bikin bibir sakit
0,lip scrub pertamakuu dan saya kurang suka karenaa gangangkat sel kulit matikuu dan cuma rasa lembab banget ajaa sizenya kecil jadi cocok banget buat bawa mana scrubnya alus banget dan ada apricotnya begitu tetapi karena bikin lembab banget jadi pas pakai lipcream tuh enak banget bau manis gituu repurchase maybe mau coba lip scrub lain dulu sihh
2,untuk yang milik masalah bibir kering dan pecah pecah produk ini recommended banget untuk pakai hari hari tinggal usap dan pijat rata di bibir kulit mati langsung lepas dongg bikin bibir haluss
1,ini bagus banget buat exfoliate bibir semenjak pakai ini bibir saya sudah jarang banget kering butir gula agak besar sih tpi masih bisa banget ngeexfoliate dengan baik biasa saya pakai malem bawa tidur bsk pagi sudah lembut saja bibir
1,jauh ini pakai lipscrub emina enak saja suka sangat malah sama wangi yang soft begitu scrubnya juga soft sangat nggak bikin luka di bibir tetapi tetep ngebersihin sel kulit mati yang numpuk bingung tidak cinta mati itu sama dia
1,enak banget ini scrub bkin ngangkat sel kulit mati bibir ngelembapin juga dan gampang di cari di mna ada harga jangkau banget k ngebantu banget bibi r yang tiap hari pakai lipstik matte
0,scrubnya kurang kasar dan saya ngerasa tidak ada efek apa di bibir saya cuma bikin lembut dan lembab iya mudah an emina bisa improve lagi productnya ya kemas nya kecil lucu gampang bawa mana dan harga murah
1,favorit banget buat saya yang hampir tiap hari pakai lipcream ada lip scrub ini adalah selamat bibit yang kering kerontang ini tetapi emang harus rutin sih biar dapet hasil yang maksimal dan rasa manis jadi kalau tidak sengaja ketel tidak apa apa
1,sudah repurchase yang berapa kali lupa tetapi emg baguss murah sangat dan guna sekali lumayan bisa bikin bibir agak cerah dan lembut sangat wangi enak sangat jadi ken makan dan scrubnya lumayan agak besar begitu bagus pokonyaa
1,lip scrub dua saya nihhh telah gula maduu hahaha enak bet dipake butir soft lengket tetapi worth it bgtt wkwk bibir item saya lama lama angkat repurchase maybe yaa karena ini tuh gaabis abis masaaa wkwk
2,beli karena emang butuh lip scrub karena bibir ku emang sering kering dan nglupas scrubnya bentuk gula yang lama larut sendiri tetapi saya pakai tidak mempan sudah pakai kali tetep saja sel kulit mati tidak angkat seluruh
2,pertama kali cobain lipscrub ini turut saya lumayan bikin kulit mati angkat kelar pakai ini bibir juga lumayan ubah jadi pink alami begitu kelembabannya hanya tahan hari saja lebih sih balik kering lagi
1,packagingnya gemes banget wangi juga enaakk bikin bibir serasa lebih plump walaupun agak lama langsung asa kering lagi makanya suka lngsung oles lipbalm sering banget jilat dan rasa emang manis gula begitu saya tipe yang gabisa nyantai kalau sudah ngegosokin lipscrub dan rasa banget si gesrekan si gula itu gede wkwk
2,pertama kali beli pas liat review di salah satu vlogger fav saya awal sih coba hampir tiap hari saat selesai bersihin make up abis pakai ini bibir jadi liat pink alami begitu tetapi tiap hari pakai lama malah bikin kulit bibir saya kering sangat jadi harus pakai lip balm habis pakai ini tetapi sekarang tahu trik saya pakai cuma kali saja lama minggu repurchase of course yes
1,dapat hibah dari temen dan ya bagus itu scrub nya kecil yang benar bikin bibir mulus dan sedikit hilang warna gelap di bibir saya suka pakai ini karena habis scrub tidak bikin bibir kering dan malah mulus kilap begitu
1,packaging emina emang gemes gemes deh untuk produk ini suka baunyaaa rasa jg manis wkwk sering sengaja kujilatin pas ngescrub bibir dia beneran bisa ngangkat kelupas lapis bibir dan bisa nglembabin bibir juga kalau rutin pakai lumayan bisa buat bibir jadi lebih pink loh saya gapernah notice sih yang bilang pas itu ibu haha repurchase yes
1,pertama kali tarik karena di tawarin mbak di guardian wkwk pas cium bau ya ampun enak banget tidak ngerti lagi wangi manis begitu poko sangat cinta sama produk emina yang satu ini bikin lembab dan scrub nya dari gula begitu neng banget deh poko wkwkwk
1,somehow kalau habis pakai ini dan tidak pakai lip balm bibir saya bakal keringgg banget padahal pas habis di lap masih moist eh didiemin dikit langsung ambyar wqwq kayak partikel sugar terlalu besar it does taste sweet so i guess beneran gula pasir ya probs would not repurchase though
0,karena ken banget milik lipscrub waktu itu akhir bilah sikecil ini dan nyata tidak bagus itu di saya dia malah bikin bibir saya kering telah pakai ini gatau kenapa akhir sekarang jarang pakai
0,packingnya lucu banget mini wangi suka permen tetapi butir terlalu kasar bibir jadi bikin tidak nyaman lebih asa kaku luka selain ini malah tidak ngefek apa bibir melembabkan juga tidak
1,suka banget sama emina sugar lips ini benar benar bikin kulit bibir ku lembab biasa kulit bibir ku kering banget pecah pecah apalagi saya suka nya pakai lipstik matte tetapi telah saya pakai emina sugar lips ini bibir saya jadi lembab biasa nya saya pakai ini belum saya aplikasi lipstik repurchase yess
1,hasil b saja sih tidak buruk ada bibir tetapi tidak ngasih efek yang lebih baik juga padahal packagingnya lucu banget ada scrub gula begitu sekaligus bau wangi jadi gabakalan lagi beli scrub buat bibir begitu dah
1,beli ini pada awal karena penasaran sama lip scrub terus pas lagi mau beli sunscreen emina liat ini jadi goda beli hasil telah pakai bibir itu jadi lembut sama lembab begitu deh tetapi tidak tahan lama mungkin karena pakenya jarang karena jujur saya kurang suka sama wangi tetapi itu tidak ganggu kok kalau buat repurchase saya tidak tahu kayak mau coba yang lain lagi
2,ini lip scrub pertama saya jadi bagus buat eksfoliasi bibir wangi tuh enak saja begitu terus gula juga tidak terlalu kasar abis pakai ini bibir jadi lembut lembab dan pink harga juga affordable tetapi masih mau nyoba produk lain
1,saya bli ini waktu shopee undang bp dan lagi diskon besar besar sekitar ribu kalau gasalah harga dan yup tidak ngecewain bibir saya kulitny kelupas jdi saya make ini and bibir saya jdi lembap dan saya suka banget tidak sengaja masuk k mulut ada manis manisny gituu haha yaiyalah kan dari gula
1,wangi enakkkk manis vanilla packagingnya mini bisa masuk ke kantong tekstur scrubnya tidak kasar ada biji aprikotnya butir gula tidak begitu besar jadi pas di apply ke bibir tidak kasar atau bikin tidak nyaman telah pakai di saya emang asa ngangkat kulit mati dan bikin lembab tetapi tidak tahan lama karena bibir kering lagi mungkin emg harus dipake rutin biar dapat hasil yang maksimal repurchase coba yang lain dulu saja deh
1,ini lip scrub yang sudah saya repurchase kali karena emang suka dan harga murah bau enak seperti vanila begitu habis pakai ini bibir asa lembab banget terus warna bibir juga lebih cerah walaupun butuh proses juga ya
1,kesan pertama sama produk ini adalah packagingnya lucu ukur kecil tetapi habis nya lama butir scrub nya pas banget untuk bibir cuma tidak terlalu ada ngaruh sama bibir entah mungkin bakal coba scrub yang lain
0,ukur kecil dan lucuu bau juga wangi butir turut saya terlalu kasar buat bibir saya tekstur agak lengket awal dipake ke bibir scrubnya kyak leleh begitu tetapi kurang suka sama hasil telah scrub bibir mungkin karena scrubnya terlalu kasar jadi tidak terlalu bikin bibir halus terus juga agak susah bersih dan kurang melembabkan
1,ini adaaa gulaa asli gila pas makan mulut saya tuh kirain bakal pait padahal nggaa wkwkwk manis ada gulanyaa wangi nya juga enak kalau saya pakai pas malem pagi nya bibir ku langsung pink pink bagaimana begitu
1,jadi tekstur itu kaya campur lipbutter tetapi yang padet sangat sama scrub gula begitu i think di saya tidak terlalu ngebantu ngangkat kulit bibir saya yang pecah pecah malah lebih bagus buat ngehapus lipstick lipmatte or even liptint im gonna try another lipscrub
1,bau enaaakk seperti manis manis gituu saya pakai nya bibir dibasahin terus di lap tengah kering karena ini kalau dipakein pas bibir basah scrub nya seperti leleh begitu lah istilah ini ampuh sangat buat ngelembutin bibir dan asa lembab saja gituuu sukaaakkk biasa malem ngescrub bibir terus dipakein lip balm dan pagi bibir jadi super lembut lembab kenyal dan lumayan ngilangin warna gelap bibir
1,ini lipscrub dua yang saya milik turut saya formula nya tidak cocok dijadiin lipscrub karena tekstur lebih ke seperti lilin terlalu lembut dan minyak jadi kek pakai lipbalm saja sudah sel sel kulit mati juga tidak angkat bau enak sih kek eskrim bagaimana begitu tetapi kalau pakai lipscrub ini saya harus tambahin gula lagi biar sel sel nya angkat jadi benar makan waktu dan efisien huhuhu
1,lip scrub enak yang pernah saya pakai dari segi harga maupun kualitas baunyaa enak banget wangi vanila butir scrubnya manis hehee meski kasar dan gede gede butir tetapi saya suka krena bagi malah lebih rasa scrubnya biasa habis scrub saya tinggal tidur dan pagi bilas bibir jadi lembut buat cerah warna bibir masih belum tahu repurchase iyaaaaaaa
0,lip scrub pertama yang saya milik aplikasi mudah dan melembabkan bibir telah pakai lip scrub emina ini dari harga lumayan murah dan tahan lama tidak bulan habis kok malah bulan lagi pakai lipstik pakai lipscrub ini juga hilang warna lipstik baguss deh pokok
1,ini scrub bibir yang sangat manjur di saya benar benar bikin lembut dan tidak kering suka banget tetapi ukur cukup kecil ya wkwkwkw pakai ini dua kali minggu dan super bikin bibir merah alami suka bangetttt
1,bau manis dan saat pakai asa nyaman di bibir tidak terlalu harsh dan yang saya suka ini cukup lembut bibir kalau sering pakai liquid lipstick habis langsung pakai lipbalm and you re ready to go
1,gemas sekali sama kemas sangat imut tambah wangi yang enak banget bikin ken pakai terus sangat bantu melembabkan dan buat kulit bibir jadi sangat halus bantu juga angkat kulit kering yang ada di biburku tanpa sebab darah habis pakai ini enak banget kalau pakai lip cream hasil jadi bagus banget tidak pecah lagi
1,packaging lucu banget sumpah bau seperti kue jadi ken makan rasa juga manis wkwkwk isi dikit banget tetapi awet sih kalau di saya efek cuma melembabkan saja untuk angkat bibir yang kering tidak begitu nampol yaa
1,i never thought this petite thing is just everything start to use lip scrub ons my weekly treatment just because my lips also need to be spoiled it helps me to remove dead skin ons my lips btw emina always have a cute packaging that every girl wants to try their products for the sake of cute packaging hohoho
0,wangi parahhh tidak boong suka kali sama wanginyaa yang seperti vanilla manis gituu soft banget jadi ken milik parfum yang wangi nya sama lip scrub ini wkwk telah pakai ini saya pakai lip sleeping mask laneige terus pagi ya lumayan lembab gituu tetapi karena bibir yang sering kering dan pecah kalau pakai liptint lipcream itu awal nya saja bagus lama lama balik sedang bibir jadi kering dan pecah repurchase maybe
1,lip scrub yang enak pakai butir gula halus tidak bikin bibir sakit waktu eksfoliasi hasil lumayan lembut sih harga jangkau dan barang gampang dapat repurchase sudah pasti lah ini sudah mau masuk jar bulat pipih dua haha
1,telah hari pakai lipstik lipcream matte maupun glossy bibir mu juga butuh exfoliating telah pakai micelar water saya bisa langsung exfo dengan apply di jari manis lalu di gosok perlahan di area bibir telah itu baru pakai lipbalm atau lipbutter buat tidur alhasil bibir ku lembut banget dan ada rona merah nya dan besok nya bibir jadi bagus buat di pakein lipstick atau lipcream
1,benar enak buat exfoliate kulit bibir cuma habis pakai ini bibir rasa kering jadi harus langsung pakai lip balm biar enak kayak gaakan repurchase pernah nyoba bikin dari madu dan gula dan lebih melembabkan
